#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC0364                 | UGC00666,SDSSJ010440.84-004809.8,SDSSJ010440.83-004809.9,SDSSJ010440.83-004809.8,SDSSJ010440.82-004809.8,PGC003833,NGC0364,MCG+00-03-069,CGCG384-067,6dFJ0104409-004810,2MASXJ01044087-0048095                                                                                                                       |      3833 |  34.34 |    NaN |    1.07801 |   -0.80277 |     5117 |        3 |      NaN |      NaN |     5072 |   33.1 |   90.0 |     0.39 |     0.03 | S0    | B    | R     |           |             |  -1.8 |   0.9 |     1.15 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.14 |  14.15 |    NaN |    NaN |  12.23 |
  NGC7684                 | UGC12637,SDSSJ233032.03+000451.8,SDSSJ233032.03+000451.7,SDSSJ233032.02+000451.7,PGC071625,NGC7684,MCG+00-59-050,CGCG380-065,AGC012637,2MASXJ23303202+0004520                                                                                                                                                        |     71625 |  34.37 |    NaN |   23.50889 |    0.08108 |     5155 |       10 |     5113 |        7 |     5148 |   17.7 |   90.0 |     0.53 |     0.03 | S0-a  |      | R     |           |             |  -0.2 |   1.1 |     1.20 |     0.03 |  99.26 |   6.84 |  99.26 |    NaN |  16.26 |   0.42 |    NaN |   0.20 |  13.96 |    NaN |    NaN |  12.11 |
  NGC0768                 | UGC01457,SDSSJ015840.94+003145.2,SDSSJ015840.93+003145.2,SDSSJ015840.93+003145.1,PGC007465,NGC0768,MCG+00-06-016,KUG0156+002,KPG049A,IRAS01561+0017,CGCG387-018,AGC001457,2MASXJ01584095+0031451                                                                                                                     |      7465 |  35.02 |    NaN |    1.97803 |    0.52925 |     6986 |       10 |     7012 |        6 |     6931 |   28.7 |   72.1 |     0.42 |     0.03 | SBbc  | B    | R     | M         |             |   3.8 |   0.8 |     1.19 |     0.03 | 181.49 |   7.74 | 190.70 |   8.16 |  15.64 |   0.09 |  13.52 |   0.14 |  13.48 |    NaN |    NaN |  12.85 |
  IC0480                  | UGC04096,SDSSJ075523.17+264433.4,PGC022188,IRAS07523+2652,IC0480,EONJ118.847+26.741,EGISJ075523.2+264434,CGCG148-062,AGC004096,2MFGC06287,2MASXJ07552302+2644459                                                                                                                                                     |     22188 |  34.17 |  33.48 |    7.92311 |   26.74270 |     4627 |        3 |     4627 |        4 |     4696 |  167.3 |   90.0 |     0.73 |     0.03 | Sbc   |      |       |           |             |   4.0 |   0.4 |     1.24 |     0.03 | 152.52 |   3.15 | 152.52 |    NaN |  15.52 |   0.18 |  12.12 |   0.18 |  13.69 |    NaN |    NaN |  13.12 |
  PGC036230               | SDSSJ114047.35+463225.8,SDSSJ114047.35+463225.7,PGC036230,NPM1G+46.0207,MCG+08-21-090,CGCG242-073,2MASXJ11404735+4632256                                                                                                                                                                                             |     36230 |  36.91 |    NaN |   11.67982 |   46.54051 |    16065 |        5 |      NaN |      NaN |    16279 |  160.2 |   62.6 |     0.12 |     0.10 | E     |      |       |           | C           |  -5.0 |   1.4 |     1.08 |     0.14 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.09 |  14.75 |    NaN |    NaN |  13.24 |
  UGC04425                | UGC04425,SDSSJ082814.38+280326.3,PGC023753,MCG+05-20-015,KUG0825+282,CGCG149-026,AGC004425,2MASXJ08281439+2803259                                                                                                                                                                                                    |     23753 |  34.71 |    NaN |    8.47066 |   28.05731 |     5909 |        4 |     5901 |        4 |     5992 |  132.1 |   84.2 |     0.54 |     0.03 | Sb    | B    |       |           |             |   2.6 |   1.7 |     1.13 |     0.04 | 119.45 |   2.83 | 120.05 |   2.86 |  16.20 |   0.20 |    NaN |   0.15 |  14.29 |    NaN |    NaN |  13.40 |
  UGC01062                | UGC01062,SDSSJ012859.57-003343.0,SDSSJ012859.56-003342.9,PGC005540,MCG+00-04-163,LGG025:[G93]021,CGCG385-160,6dFJ0128596-003343,2MASXJ01285954-0033430                                                                                                                                                               |      5540 |  34.49 |    NaN |    1.48321 |   -0.56191 |     5464 |        2 |      NaN |      NaN |     5412 |   59.7 |   90.0 |     0.37 |     0.03 | S0-a  | B    | R     |           |             |  -1.4 |   1.6 |     1.17 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.13 |  13.77 |    NaN |    NaN |  12.19 |
  NGC0833                 | SDSSJ020920.85-100759.1,SDSSJ020920.84-100759.1,SDSSJ020920.84-100759.0,PGC008225,NGC0833,MCG-02-06-030,LGG049:[G93]002,HCG016B,HCG016:[DRC97]02B,ARP318:,6dFJ0209209-100759,2MASXJ02092086-1007591                                                                                                                  |      8225 |  33.69 |    NaN |    2.15579 |  -10.13314 |     3855 |        4 |     3880 |        8 |     3745 |   85.3 |   75.8 |     0.39 |     0.03 | SABa  | B    | R     | M         |             |   0.8 |   1.0 |     1.21 |     0.04 | 105.78 |  12.84 | 109.14 |  13.27 |    NaN |    NaN |    NaN |   0.11 |  13.26 |   0.42 |   0.86 |  12.06 |
  NGC5934                 | UGC09862,SDSSJ152812.76+425547.6,SDSSJ152812.73+425547.6,PGC055178,NGC5934,MCG+07-32-011,IRAS15264+4306,CGCG222-011,2MASXJ15281276+4255474,1ZW113:                                                                                                                                                                   |     55178 |  34.63 |    NaN |   15.47021 |   42.92992 |     5563 |        3 |      NaN |      NaN |     5813 |    4.9 |   68.7 |     0.32 |     0.05 | SBa   | B    |       | M         |             |   1.0 |   1.4 |     0.79 |     0.15 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  12.73 |   0.13 |  13.97 |    NaN |    NaN |  12.70 |
  IC0307                  | UGC02600,SDSSJ031345.21-001429.2,SDSSJ031345.21-001429.1,PGC012017,MCG+00-09-027,IRAS03112-0025,IC0307,CGCG390-028,6dFJ0313452-001429,2MASXJ03134522-0014295                                                                                                                                                         |     12017 |  35.25 |    NaN |    3.22922 |   -0.24146 |     7789 |        3 |     7789 |        8 |     7712 |   67.2 |   78.6 |     0.42 |     0.03 | Sa    | B    | R     | M         |             |   1.1 |   0.4 |     1.20 |     0.03 | 300.80 |  13.60 | 306.84 |  13.93 |  16.45 |   0.09 |  13.49 |   0.42 |  13.71 |    NaN |    NaN |  12.44 |
  UGC02229                | UGC02229,SDSSJ024527.56+005451.6,SDSSJ024527.55+005451.6,PGC010431,MRK1052,MCG+00-08-006,CGCG389-005,2MASXJ02452759+0054521                                                                                                                                                                                          |     10431 |  35.12 |    NaN |    2.75766 |    0.91437 |     7304 |        4 |      NaN |      NaN |     7238 |  176.7 |   68.9 |     0.32 |     0.03 | SBa   | B    |       | M         |             |   0.5 |   2.5 |     1.12 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.15 |  14.23 |    NaN |    NaN |  12.94 |
  UGC05396                | UGC05396,SDSSJ100140.49+104523.1,SDSSJ100140.48+104523.1,PGC029032,MCG+02-26-019,CGCG064-034,ALFALFA5-142,AGC005396,2MASXJ10014046+1045229                                                                                                                                                                           |     29032 |  34.49 |    NaN |   10.02791 |   10.75643 |     5402 |        2 |     5402 |        3 |     5430 |  155.9 |   70.0 |     0.42 |     0.03 | Sc    |      |       |           |             |   5.8 |   0.5 |     1.17 |     0.03 | 152.67 |   2.83 | 162.52 |   3.05 |  15.63 |   0.17 |    NaN |   0.13 |  13.81 |    NaN |    NaN |  13.23 |
  UGC12810                | [RC2]A2348+00,UGC12810,SDSSJ235106.26+010324.2,SDSSJ235106.25+010324.1,SDSSJ235106.25+010323.9,SDSSJ235106.24+010324.1,PGC196885,PGC072618,MCG+00-60-055,IRAS23485+0046,CGCG381-055,AGC012810,2MIG3208,2MASXJ23510621+0103235                                                                                        |     72618 |  35.36 |    NaN |   23.85173 |    1.05667 |     8091 |        3 |     8108 |        4 |     8081 |   52.8 |   70.8 |     0.40 |     0.02 | Sbc   | B    | R     | M         |             |   3.8 |   1.2 |     1.23 |     0.03 | 201.28 |   5.83 | 213.10 |   6.20 |  15.62 |   0.21 |  13.20 |   0.10 |  13.49 |  -0.07 |   0.56 |  12.71 |
  UGC09476                | UGC09476,SDSSJ144132.03+443046.0,SDSSJ144132.02+443046.0,SDSSJ144132.02+443045.9,PGC052476,MCG+08-27-019,KPG432B,IRAS14396+4443,CGCG248-018,2MASXJ14413195+4430453                                                                                                                                                   |     52476 |  33.54 |    NaN |   14.69222 |   44.51275 |     3271 |        2 |     3273 |        4 |     3518 |  128.7 |   52.6 |     0.20 |     0.02 | SABc  | B    |       | M         |             |   5.2 |   0.6 |     1.18 |     0.03 | 101.72 |   3.20 | 128.02 |   4.10 |  15.72 |   0.09 |  13.14 |   0.08 |  13.38 |    NaN |    NaN |  12.52 |
  UGC01123                | UGC01123,SDSSJ013407.97-010156.2,SDSSJ013407.97-010156.1,SDSSJ013407.97-010156.0,PGC005838,MCG+00-05-010,EONJ023.533-01.032,EGISJ013408.0-010156,CGCG386-011,6dFJ0134080-010156,2MFGC01195,2MASXJ01340794-0101558                                                                                                    |      5838 |  34.24 |    NaN |    1.56888 |   -1.03225 |     4892 |       33 |     4671 |        7 |     4836 |   70.2 |   90.0 |     0.57 |     0.03 | SABa  | B    | R     | M         |             |   2.0 |   0.3 |     1.09 |     0.04 | 200.32 |  10.31 | 200.32 |    NaN |    NaN |    NaN |    NaN |   0.15 |  13.66 |    NaN |    NaN |  12.67 |
  NGC7653                 | UGC12586,SDSSJ232449.36+151632.1,SDSSJ232449.35+151632.1,PGC071370,NGC7653,MCG+02-59-038,IRAS23223+1500,IC1488,CGCG431-058,AGC012586,2MASXJ23244935+1516321                                                                                                                                                          |     71370 |  33.99 |    NaN |   23.41371 |   15.27560 |     4259 |        2 |     4267 |        5 |     4328 |  172.5 |   31.0 |     0.06 |     0.05 | Sb    |      |       |           |             |   3.1 |   0.5 |     1.21 |     0.07 | 117.47 |   4.43 | 228.04 |   9.87 |  15.31 |   0.30 |  12.52 |   0.29 |  13.02 |   0.05 |   0.57 |  11.98 |
  NGC1094                 | UGC02262,SRGb155.020,SDSSJ024727.83-001706.5,SDSSJ024727.83-001706.4,SDSSJ024727.83-001706.3,SDSSJ024727.82-001706.5,SDSSJ024727.82-001706.4,PGC010559,NGC1094,MCG+00-08-015,IRAS02449-0029,CGCG389-016,6dFJ0247278-001706,2MASXJ02472781-0017063                                                                    |     10559 |  34.83 |    NaN |    2.79106 |   -0.28511 |     6424 |        2 |     6421 |        7 |     6352 |   88.8 |   53.8 |     0.20 |     0.03 | SABa  | B    | R     |           |             |   2.1 |   0.5 |     1.12 |     0.04 | 165.47 |   7.18 | 205.09 |   9.05 |  15.69 |   0.34 |  12.70 |   0.17 |  13.29 |    NaN |    NaN |  12.32 |
  NGC1194                 | UGC02514,SDSSJ030349.11-010613.5,SDSSJ030349.11-010613.4,SDSSJ030349.10-010613.4,PGC011537,NGC1194,MCG+00-08-078,IRAS03012-0117,CGCG389-068,2MASXJ03034909-0106129                                                                                                                                                   |     11537 |  33.82 |    NaN |    3.06364 |   -1.10371 |     4085 |        1 |     4076 |        6 |     4006 |  139.3 |   71.5 |     0.30 |     0.03 | S0-a  |      |       | M         |             |  -0.7 |   0.9 |     1.19 |     0.04 | 193.00 |  12.09 | 203.51 |  12.82 |  15.73 |   0.27 |    NaN |   0.33 |  13.47 |   0.35 |   0.80 |  11.95 |
