#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC2915                 | [PDS2002]1375,PGC026761,NGC2915,IRAS09265-7624,HIPASSJ0926-76,GLXYG292.0-18.4+458,ESOLV0370030,ESO037-003,6dFJ0926124-763737,2MASXJ09261153-7637347                                                                                                                                                                                                 |     26761 |    NaN |  28.16 |    9.43661 |  -76.62648 |      465 |        3 |      467 |        4 |      181 |  132.3 |   62.2 |     0.27 |     0.03 | SBab  | B    |       |           |             |   1.6 |   3.7 |     1.26 |     0.04 |  66.54 |   2.24 |  75.23 |   2.57 |  12.36 |   0.16 |  13.25 |   1.19 |  11.70 |  -0.42 |   0.25 |  10.98 |
  ESO373-008              | UGCA168,PGC682084,PGC027135,MCG-05-23-006,LGG180:[G93]002,IRAS09312-3248,HIPASSJ0933-33,ESO373-008,2MIG1289,2MFGC07408,2MASXJ09332150-3302006                                                                                                                                                                                                       |     27135 |  30.30 |  29.93 |    9.55598 |  -33.03344 |      925 |        2 |      925 |        5 |      742 |   89.0 |   78.6 |     0.58 |     0.03 | Sc    |      |       |           |             |   6.1 |   0.8 |     1.57 |     0.03 |  94.62 |   2.95 |  96.52 |   3.02 |  13.22 |   0.13 |  11.67 |   0.58 |  11.12 |   0.08 |   0.52 |  10.82 |
  NGC2997                 | UGCA181,PGC027978,NGC2997,MCG-05-23-012,LGG180:[G93]007,HIPASSJ0945-31,ESOLV4340350,ESO434-035,2MASXJ09453879-3111279                                                                                                                                                                                                                               |     27978 |  30.69 |  29.25 |    9.76078 |  -31.19108 |     1087 |        2 |     1087 |        3 |      914 |   96.6 |   54.3 |     0.22 |     0.03 | SABc  | B    |       |           |             |   5.1 |   0.5 |     2.01 |     0.02 | 117.42 |   2.16 | 144.63 |   2.77 |  11.93 |   0.11 |   9.18 |   0.47 |   9.19 |    NaN |    NaN |    NaN |
  NGC2992                 | PGC027982,NGC2992,MCG-02-25-014,IRAS09432-1405,HIPASSJ0945-14B,ARP245:,6dFJ0945420-141935,2MASXJ09454204-1419348                                                                                                                                                                                                                                    |     27982 |  32.55 |    NaN |    9.76168 |  -14.32638 |     2310 |        4 |     2304 |        6 |     2209 |   17.0 |   90.0 |     0.63 |     0.08 | Sa    |      |       | M         |             |   0.9 |   0.5 |     1.47 |     0.03 |  58.74 |   3.03 |  58.74 |    NaN |  14.11 |   0.23 |  10.98 |   0.26 |  12.32 |   0.23 |   0.77 |  10.69 |
  NGC2976                 | UGC05221,PGC028120,NGC2976,MCG+11-12-025,LGG176:[G93]002,KUG0943+681,IRAS09431+6809,IRAS09431+6808,HIJASSJ0947+67,CGCG312-023,2MASXJ09471545+6754589                                                                                                                                                                                                |     28120 |    NaN |  27.77 |    9.78764 |   67.91626 |        5 |        3 |        4 |        4 |      255 |  143.0 |   60.5 |     0.28 |     0.04 | Sc    |      |       |           |             |   5.2 |   1.1 |     1.76 |     0.02 |  50.95 |   2.08 |  58.55 |   2.42 |  13.54 |   0.13 |    NaN |   0.31 |  10.02 |  -0.09 |   0.54 |   9.05 |
  PGC028237               | PGC028237,MRK0709,2MASXJ09491806+1652448,2MASSJ09491802+1652444                                                                                                                                                                                                                                                                                     |     28237 |  36.81 |    NaN |    9.82169 |   16.87912 |    15561 |       51 |      NaN |      NaN |    15615 |   26.0 |   50.9 |     0.19 |     0.03 |       |      |       |           |             |   NaN |   NaN |     0.51 |     0.10 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.15 |  16.86 |    NaN |    NaN |    NaN |
  NGC2985                 | UGC05253,PGC028316,NGC2985,MCG+12-10-006,IRAS09459+7230,IRAS09458+7230,HIJASSJ0950+72,CGCG333-004,CGCG332-067,2MASXJ09502223+7216431                                                                                                                                                                                                                |     28316 |  31.81 |  32.58 |    9.83948 |   72.27903 |     1323 |        3 |     1324 |        4 |     1584 |  177.0 |   37.9 |     0.09 |     0.03 | Sab   |      |       |           |             |   2.4 |   0.7 |     1.56 |     0.03 | 138.44 |   4.16 | 225.45 |   7.21 |  12.97 |   0.20 |  10.93 |   0.12 |  10.96 |    NaN |   0.69 |   8.94 |
  IC2531                  | UGCA191,RFGC1682,PGC028909,MCG-05-24-015,LGG185:[G93]006,IRAS09576-2922,IC2531,HIPASSJ0959-29,FGCE0786,ESOLV4350250,ESO435-025,AGC026767,6dFJ0959555-293703,2MFGC07738,2MASXJ09595554-2937040                                                                                                                                                       |     28909 |  32.62 |  32.76 |    9.99875 |  -29.61763 |     2474 |        2 |     2474 |        3 |     2311 |   74.3 |   90.0 |     1.04 |     0.04 | Sc    |      |       |           |             |   5.0 |   0.4 |     1.82 |     0.01 | 228.32 |   3.20 | 228.32 |    NaN |  13.56 |   0.10 |    NaN |   0.36 |  10.92 |  -0.83 |   0.60 |  10.73 |
  NGC3109                 | [PDS2002]0984,UGCA194,PGC029128,NGC3109,MCG-04-24-013,HIPASSJ1003-26A,GLXYG262.1+23.1+389,ESOLV4990360,ESO499-036,DDO236,2MASXJ10030687-2609344                                                                                                                                                                                                     |     29128 |    NaN |  25.56 |   10.05191 |  -26.15949 |      403 |        2 |      403 |        2 |      256 |   93.3 |   90.0 |     0.77 |     0.04 | SBm   | B    |       |           |             |   9.1 |   0.4 |     2.20 |     0.01 |  53.10 |   1.30 |  53.10 |    NaN |  10.60 |   0.12 |  11.69 |   0.29 |   8.70 |    NaN |    NaN |    NaN |
  IC2554                  | RKK2000,PGC029512,IRAS10075-6647,IRAS10075-6646,IC2554A,IC2554,HIPASSJ1008-67,ESOLV0920120,ESO092-012:,2MFGC07855,2MASXJ10085056-6701510                                                                                                                                                                                                            |     29512 |  31.11 |  31.96 |   10.14727 |  -67.03176 |     1400 |        6 |     1401 |        7 |     1130 |    8.0 |   70.7 |     0.41 |     0.03 | SBbc  | B    |       | M         |             |   4.3 |   1.3 |     1.52 |     0.03 | 109.06 |   4.48 | 115.55 |   4.77 |  14.14 |   0.16 |  10.10 |   0.89 |  10.95 |  -0.22 |   0.43 |  10.59 |
  NGC3137                 | UGCA203,PGC733849,PGC029530,NGC3137,MCG-05-24-024,LGG189:[G93]004,IRAS10068-2849,HIPASSJ1009-29,ESOLV4350470,ESO435-047,AGC026894,6dFJ1009074-290351,2MASXJ10090747-2903514                                                                                                                                                                         |     29530 |  30.78 |  31.09 |   10.15206 |  -29.06417 |     1106 |        2 |     1106 |        4 |      949 |    3.9 |   47.2 |     0.16 |     0.03 | SABc  | B    |       |           |             |   5.9 |   0.4 |     1.75 |     0.03 | 108.64 |   1.62 | 148.01 |   2.36 |  12.70 |   0.13 |  12.54 |   0.30 |  11.53 |  -0.18 |   0.49 |  10.70 |
  NGC3175                 | VV796,UGCA207,PGC736480,PGC029892,NGC3175,MCG-05-24-028,LGG189:[G93]005,IRAS10124-2837,HIPASSJ1014-28,ESOLV4360030,ESO436-003,AGC026974,6dFJ1014421-285219,2MFGC07939,2MASXJ10144211-2852194                                                                                                                                                        |     29892 |  30.69 |  30.80 |   10.24504 |  -28.87194 |     1091 |        3 |     1091 |        4 |      936 |   55.4 |   76.2 |     0.43 |     0.03 | Sab   | B    |       | M         |             |   1.9 |   1.6 |     1.72 |     0.02 | 138.63 |   2.23 | 142.74 |   2.32 |  14.62 |   0.09 |  10.25 |   0.32 |  11.26 |   0.15 |   0.74 |   9.75 |
  ESO213-011              | [V89]007,RKK2200,PGC482743,PGC030022,IRAS10149-4837,HIPASSJ1016-48,ESO213-011,2MASXJ10165552-4852518                                                                                                                                                                                                                                                |     30022 |  32.84 |  31.40 |   10.28209 |  -48.88106 |     2745 |        3 |     2745 |        3 |     2518 |    8.0 |   56.1 |     0.23 |     0.03 | Sc    |      |       |           |             |   5.0 |   0.4 |     1.54 |     0.03 | 166.99 |   4.35 | 201.26 |   5.36 |  12.81 |   0.17 |  11.52 |   0.92 |  10.75 |    NaN |    NaN |  11.71 |
  NGC3222                 | UGC05610,PGC030377,NGC3222,MCG+03-27-011,CGCG094-018,2MASXJ10223448+1953134                                                                                                                                                                                                                                                                         |     30377 |  34.57 |    NaN |   10.37626 |   19.88702 |     5557 |       39 |      NaN |      NaN |     5637 |    NaN |   28.6 |     0.04 |     0.03 | S0    | B    |       |           |             |  -2.1 |   0.5 |     1.05 |     0.05 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.11 |  13.54 |    NaN |   0.86 |    NaN |
  IC2574                  | UGC05666,PGC030819,MCG+12-10-038,LGG176:[G93]004,IRAS10251+6843,IC2574,HIJASSJ1029+68,DDO081,CGCG333-031,7ZW330,2MASXJ10282348+6824437                                                                                                                                                                                                              |     30819 |    NaN |  28.01 |   10.47319 |   68.41209 |       46 |        4 |       46 |        3 |      303 |   48.4 |   83.0 |     0.36 |     0.05 | SABm  | B    |       |           |             |   8.9 |   0.3 |     2.11 |     0.02 |  46.55 |   0.95 |  46.91 |   0.98 |  11.33 |   0.13 |  11.68 |   0.16 |  10.00 |    NaN |   0.33 |    NaN |
  UGC03137                | UGC03137,RFGC0895,PGC015967,MCG+13-04-008,KUG0439+763,HIJASSJ0445+76,FGC0497,CGCG347-007,2MIG0617,2MFGC03898,2MASXJ04461697+7625080                                                                                                                                                                                                                 |     15967 |  31.32 |  31.73 |    4.77046 |   76.41837 |      992 |        1 |      992 |        3 |     1247 |   74.4 |   90.0 |     0.67 |     0.05 | Sbc   |      |       |           |             |   4.4 |   1.1 |     1.58 |     0.03 |  91.82 |   3.03 |  91.82 |    NaN |  13.67 |   0.08 |    NaN |   0.60 |  13.22 |    NaN |    NaN |    NaN |
  IC1727                  | VV338:,UGC01249,PGC006574,MCG+04-05-009,KPG040A,IRAS01446+2705,IRAS01446+2704,IC1727,HI_J014729.9+271958,CGCG482-014,ALFALFA2-168,AGC001249,ADBSJ014729+2719,2MASXJ01472988+2720000                                                                                                                                                                 |      6574 |    NaN |  29.27 |    1.79164 |   27.33301 |      338 |        9 |      336 |        3 |      419 |  150.3 |   90.0 |     0.43 |     0.05 | SBm   | B    |       | M         |             |   8.9 |   0.6 |     1.81 |     0.02 |  52.31 |   1.73 |  52.31 |    NaN |  13.06 |   0.15 |    NaN |   0.34 |  10.95 |    NaN |   0.40 |    NaN |
